id,key,value,type
266809614,name,11 Murthi,regular
266809614,tourism,attraction,regular
266809747,highway,traffic_signals,regular
267075196,crossing,traffic_signals,regular
267075196,highway,traffic_signals,regular
267193283,highway,crossing,regular
267196276,crossing,traffic_signals,regular
267196276,highway,traffic_signals,regular
267197835,highway,traffic_signals,regular
267197902,highway,crossing,regular
267250972,highway,traffic_signals,regular
267250994,highway,traffic_signals,regular
267259255,highway,traffic_signals,regular
268212523,highway,traffic_signals,regular
268212543,highway,traffic_signals,regular
268212561,highway,traffic_signals,regular
268217229,name,Patel Nagar (East),regular
268217229,network,DMRC,regular
268217229,railway,station,regular
268381457,name,Pratap Nagar,regular
268381457,network,DMRC,regular
268381457,railway,station,regular
268381463,name,Pul Bangash,regular
268381463,network,DMRC,regular
268381463,railway,station,regular
268381477,name,Kashmere Gate,regular
268381477,network,DMRC,regular
268381477,operator,Delhi Metro,regular
268381477,railway,station,regular
277420266,amenity,fuel,regular
277420266,name,HP Petrol Pump,regular
277420278,name,Ansal Plaza,regular
277420278,shop,supermarket,regular
277420294,amenity,fuel,regular
277420294,name,Indian Oil Petrol Pump,regular
277420295,highway,bus_stop,regular
277792200,highway,bus_stop,regular
278163948,highway,bus_stop,regular
278164511,highway,bus_stop,regular
280740678,highway,traffic_signals,regular
280740682,highway,traffic_signals,regular
280741143,amenity,bank,regular
280741143,atm,yes,regular
280741143,name,AXIS Bank,regular
280741143,operator,Canara Bank,regular
282138885,highway,traffic_signals,regular
291542749,highway,traffic_signals,regular
291542967,highway,traffic_signals,regular
291542975,highway,crossing,regular
291542988,highway,traffic_signals,regular
292443477,highway,traffic_signals,regular
301037210,highway,traffic_signals,regular
301037211,highway,traffic_signals,regular
301037275,highway,traffic_signals,regular
301037313,highway,traffic_signals,regular
301037318,highway,traffic_signals,regular
301037319,highway,traffic_signals,regular
307369202,highway,traffic_signals,regular
308719791,highway,traffic_signals,regular
308723085,highway,traffic_signals,regular
308884530,highway,traffic_signals,regular
308887236,name,Teen Murti,regular
308887236,tourism,attraction,regular
308889041,name,Rashtrapati Bhawan,regular
308889041,old_name,Viceroy's Residence,regular
308889041,tourism,attraction,regular
308890384,highway,traffic_signals,regular
308894056,city,New Delhi,addr
308894056,postcode,110003,addr
308894056,street,"Sujan Singh Park, Subramania Bharti Marg,Behind Khan Market",addr
308894056,name,The Ambassador,regular
308894056,operator,Vivanta by Taj,regular
308894056,phone,+91 11 6626 1000,regular
308894056,tourism,hotel,regular
308894056,website,http://www.vivantabytaj.com/Ambassador-New-Delhi/Overview.html,regular
308894803,amenity,restaurant,regular
308894803,created_by,Potlatch 0.10f,regular
308895564,alt_name,Irwin Amphi-theatre,regular
308895564,leisure,stadium,regular
308895564,name,"Major Dhyan Chand, National Stadium",regular
308895564,sport,hockey,regular
309249828,power,tower,regular
309249829,power,tower,regular
309249831,power,tower,regular
309249833,power,tower,regular
309249834,power,tower,regular
309249835,power,tower,regular
309249836,power,tower,regular
309250477,power,tower,regular
309640064,created_by,Potlatch 0.10f,regular
309640064,leisure,stadium,regular
309640064,name,Talkatora Stadium,regular
309861440,amenity,embassy,regular
309861440,country,US,regular
309861440,name,US Embassy New Delhi,regular
309862764,highway,crossing,regular
309911790,power,tower,regular
311963955,name,Kohat Enclave,regular
311963955,network,DMRC,regular
311963955,railway,station,regular
312102918,amenity,fuel,regular
315999024,highway,traffic_signals,regular
315999025,highway,traffic_signals,regular
315999027,highway,bus_stop,regular
315999028,highway,bus_stop,regular
315999029,highway,bus_stop,regular
315999030,highway,bus_stop,regular
316066079,highway,traffic_signals,regular
316066090,highway,traffic_signals,regular
316066105,highway,traffic_signals,regular
316376854,highway,traffic_signals,regular
316376856,highway,traffic_signals,regular
316376857,highway,traffic_signals,regular
316376858,highway,traffic_signals,regular
316376859,highway,traffic_signals,regular
316376860,name,South Moti Bagh,regular
316376860,place,locality,regular
316376861,highway,bus_stop,regular
316376864,power,tower,regular
316416994,vi,Dilli,alt_name
316416994,description,"Same level as an Indian State, but ruled directly by the federal national government",regular
316416994,dsg,ADM1,gns
316416994,uni,9349459,gns
316416994,country,IN,is_in
316416994,country_code,IN,is_in
316416994,name,Delhi,regular
316416994,de,Nationales Hauptstadtterritorium Delhi,name
316416994,en,Delhi,name
316416994,hi,दिल्ली,name
316416994,hu,Delhi,name
316416994,ja,デリー,name
316416994,kn,ದೆಹಲಿ,name
316416994,ru,Дели,name
316416994,ta,டெல்லி,name
316416994,uk,Делі,name
316416994,ur,دہلی,name
316416994,vi,Delhi,name
316416994,official_name,National Capital Territory of Delhi,regular
316416994,vi,Lãnh thổ Thủ đô Quốc gia Delhi,official_name
316416994,place,state,regular
316416994,source,GNS,regular
316463562,highway,traffic_signals,regular
325522712,alt_name,Ram Krishna Puram,regular
325522712,name,R K Puram,regular
325522712,place,suburb,regular
345234440,name,Rajendra Place,regular
345234440,network,DMRC,regular
345234440,railway,station,regular
345234441,name,Karol Bagh,regular
345234441,network,DMRC,regular
345234441,railway,station,regular
345234443,name,Jhandewalan,regular
345234443,network,DMRC,regular
345234443,railway,station,regular
345265020,amenity,fuel,regular
345265074,amenity,fuel,regular
345279532,amenity,hospital,regular
345279532,name,Safdarjung Medical Campus,regular
345297921,created_by,Potlatch 0.10f,regular
347676531,name,Kirti Nagar,regular
347676531,network,DMRC,regular
347676531,railway,station,regular
347676595,name,Shadipur,regular
347676595,network,DMRC,regular
347676595,railway,station,regular
347676947,name,Moti Nagar,regular
347676947,network,DMRC,regular
347676947,railway,station,regular
347677816,name,Tilak Nagar,regular
347677816,network,DMRC,regular
347677816,railway,station,regular
347685176,name,Uttam Nagar East,regular
347685176,network,DMRC,regular
347685176,railway,station,regular
347685192,name,Janakpuri West,regular
347685192,network,DMRC,regular
347685192,railway,station,regular
355435723,highway,bus_stop,regular
355435728,highway,bus_stop,regular
355435738,highway,bus_stop,regular
355435740,highway,bus_stop,regular
355435744,highway,traffic_signals,regular
355435746,highway,traffic_signals,regular
355435748,highway,bus_stop,regular
355435749,highway,bus_stop,regular
355435751,highway,bus_stop,regular
355435755,highway,bus_stop,regular
355435759,highway,traffic_signals,regular
355436031,amenity,post_box,regular
355436037,amenity,atm,regular
355436037,name,ICICI Bank,regular
355436042,amenity,fast_food,regular
355436042,name,Dominos Pizza,regular
355436044,highway,bus_stop,regular
355436048,name,Sarojini Nagar,regular
355436048,place,suburb,regular
355436075,highway,bus_stop,regular
355436079,amenity,atm,regular
367276753,amenity,place_of_worship,regular
367276753,religion,muslim,regular
367288537,amenity,university,regular
367288537,name,Jamia Millia Islamia,regular
370584997,city,New Delhi,addr
370584997,housenumber,12,addr
370584997,postcode,110011,addr
370584997,street,Aurangzeb Road,addr
370584997,name,Claridges Hotel,regular
370584997,operator,Claridges Hotels Pvt. Ltd.,regular
370584997,phone,+91 11 3955 5000,regular
370584997,tourism,hotel,regular
370584997,website,http://www.claridges.com/index.asp,regular
372717372,amenity,fire_station,regular
395135106,highway,traffic_signals,regular
395135138,highway,traffic_signals,regular
410057618,area,yes,regular
410057646,colour,yellow,regular
410057646,name,New Delhi Metro Station Gate 1,regular
410057646,network,DMRC,regular
410057646,railway,subway_entrance,regular
410058536,name,Paharganj,regular
410058536,place,locality,regular
410403385,type,public,aerodrome
410403385,aeroway,aerodrome,regular
410403385,closest_town,New Delhi,regular
410403385,ele,215,regular
410403385,icao,VIDD,regular
410403385,country,IN,is_in
410403385,military,airfield,regular
410403385,name,Safdarjung Airport,regular
410403385,operator,Airports Authority of India,regular
410403385,source,wikipedia,regular
410403385,wikipedia,en:Safdarjung_Airport,regular
423735524,highway,traffic_signals,regular
423735534,highway,traffic_signals,regular
423735535,name,Safdurjung Enclave,regular
423735535,place,locality,regular
423735550,highway,traffic_signals,regular
423735551,highway,traffic_signals,regular
423735552,highway,traffic_signals,regular
423735599,name,Bikaji Cama Place,regular
423735599,place,locality,regular
427851175,crossing,unmarked,regular
427851175,crossing_ref,zebra,regular
427851175,highway,traffic_signals,regular
427851286,crossing,unmarked,regular
427851286,crossing_ref,zebra,regular
427851286,highway,traffic_signals,regular
432874004,highway,traffic_signals,regular
432874009,highway,traffic_signals,regular
436899977,name,Taj Mahal Hotel,regular
436899977,tourism,hotel,regular
436905721,amenity,post_office,regular
436905721,name,Head Post Office (GPO),regular
438049077,landuse,commercial,regular
438049077,name,CRIS Office - Centre for Railways Information Systems,regular
438049078,landuse,commercial,regular
438049078,name,Jawahar Vyapar Bhavan - IRCTC Office,regular
438049079,landuse,commercial,regular
438049079,name,Kidwai Bhuvan,regular
438049081,landuse,commercial,regular
438049081,name,Bharat Sanchar Bhuvan - BSNL HQ,regular
438049082,amenity,hospital,regular
438049082,name,Moolchand Hospital,regular
438049083,amenity,restaurant,regular
438049083,name,Flavours Restaurant,regular
441177831,highway,motorway_junction,regular
441177831,name,Dhaula Kuan Flyover,regular
441177864,name,ITC Sheraton Hotel and Towers,regular
441177864,operator,ITC,regular
441177864,tourism,hotel,regular
441177864,website,http://www.itcwelcomgroup.in/Hotels/itcmaurya.aspx,regular
441177878,name,The Oberoi,regular
441177878,operator,Oberoi,regular
441177878,tourism,hotel,regular
441185723,name,Zoo - National Zoological Park,regular
441185723,tourism,attraction,regular
442110900,name,Hotel Surya,regular
442110900,tourism,hotel,regular
442789388,highway,traffic_signals,regular
442789389,highway,traffic_signals,regular
450640554,highway,traffic_signals,regular
458640736,highway,traffic_signals,regular
464963953,highway,traffic_signals,regular
464963956,highway,traffic_signals,regular
464964031,source,AND,regular
496457075,barrier,entrance,regular
496457075,bicycle,yes,regular
496457075,foot,yes,regular
496457075,motorcar,yes,regular
496457075,motorcycle,yes,regular
496457099,amenity,fuel,regular
496457099,name,Indraprastha Gas Limited,regular
496457100,leisure,park,regular
496457100,name,Rajiv Gandhi Smriti Sthal,regular
496457107,amenity,bus_station,regular
496457116,amenity,fuel,regular
496457116,name,Indian Oil,regular
496457118,amenity,fuel,regular
496457118,name,Indraprastha Gas Limited,regular
496457123,highway,bus_stop,regular
496457123,name,Indraprastha Depot,regular
496457125,highway,bus_stop,regular
496457127,highway,bus_stop,regular
496457127,name,Indira Gandhi Stadium,regular
496457127,shelter,yes,regular
496457133,amenity,grave_yard,regular
496457133,name,Samata Sthal,regular
496457138,amenity,grave_yard,regular
496457138,name,Rajghat,regular
496457140,amenity,grave_yard,regular
496457140,name,Veer Bhumi,regular
496457144,highway,bus_stop,regular
496457144,name,Vijay Ghat,regular
496457144,shelter,yes,regular
496457148,highway,bus_stop,regular
496457148,shelter,yes,regular
496489163,crossing,unmarked,regular
496489163,crossing_ref,zebra,regular
496489163,highway,traffic_signals,regular
498724140,amenity,grave_yard,regular
498724140,name,Shanti Van,regular
498724141,amenity,grave_yard,regular
498724141,name,Shakti Sthal,regular
545550399,highway,motorway_junction,regular
545550399,name,AIIMS Flyover,regular
545639793,name,Round Tree,regular
545639793,natural,tree,regular
545641337,amenity,parking,regular
545641337,capacity,40,regular
545641337,disabled,yes,capacity
545641337,parent,yes,capacity
545641337,women,unknown,capacity
545641337,fee,no,regular
545641337,name,TBS Parking,regular
545641337,park_ride,no,regular
545641337,parking,surface,regular
545641483,amenity,school,regular
545641483,name,Secondary School,regular
545764554,natural,tree,regular
545764558,natural,tree,regular
545764570,natural,tree,regular
545764574,natural,tree,regular
545764576,natural,tree,regular
545764580,natural,tree,regular
545764585,natural,tree,regular
545764589,natural,tree,regular
545764593,natural,tree,regular
545764597,name,Tree British School,regular
545764597,natural,tree,regular
545764607,name,Tree British School,regular
545764607,natural,tree,regular
545764610,name,Tree British School,regular
545764610,natural,tree,regular
545764614,name,Tree British School,regular
545764614,natural,tree,regular
545764623,natural,tree,regular
545764627,natural,tree,regular
545764631,natural,tree,regular
545764635,natural,tree,regular
545764645,natural,tree,regular
545764648,natural,tree,regular
545764652,natural,tree,regular
545764656,natural,tree,regular
545764663,natural,tree,regular
545764668,natural,tree,regular
545764671,natural,tree,regular
545764674,natural,tree,regular
545764683,natural,tree,regular
545764686,natural,tree,regular
545764690,natural,tree,regular
545764693,natural,tree,regular
545764699,natural,tree,regular
545764700,natural,tree,regular
545764701,natural,tree,regular
545764702,natural,tree,regular
545774388,natural,tree,regular
545774389,natural,tree,regular
545774390,natural,tree,regular
545774391,natural,tree,regular
545774392,natural,tree,regular
545774393,natural,tree,regular
545774394,natural,tree,regular
545774395,natural,tree,regular
545774396,natural,tree,regular
545774397,natural,tree,regular
545774398,natural,tree,regular
545774399,natural,tree,regular
545774400,natural,tree,regular
545774401,natural,tree,regular
545774402,natural,tree,regular
545774404,natural,tree,regular
549750152,highway,motorway_junction,regular
549750152,name,Moti Bagh Flyover,regular
549750153,junction,yes,regular
549750153,name,Bikaji Kama Place Flyover,regular
549750154,highway,motorway_junction,regular
549750154,name,South Ext Flyover,regular
549750156,highway,motorway_junction,regular
549750156,name,Moolchand Crossing,regular
549750157,highway,motorway_junction,regular
549750157,name,Ashram Flyover,regular
549750158,highway,motorway_junction,regular
549750158,name,Noida Bridge,regular
549750159,highway,motorway_junction,regular
549750159,name,Lajpat Nagar Flyover,regular
554257785,name,Malviya Nagar,regular
554257785,network,DMRC,regular
554257785,railway,station,regular
554257787,name,Hauz Khas,regular
554257787,network,DMRC,regular
554257787,railway,station,regular
554257789,name,Green Park,regular
554257789,network,DMRC,regular
554257789,railway,station,regular
554257793,name,INA,regular
554257793,network,DMRC,regular
554257793,railway,station,regular
554257797,name,Race Course,regular
554257797,network,DMRC,regular
554257797,railway,station,regular
554257800,name,Udyog Bhavan,regular
554257800,network,DMRC,regular
554257800,railway,station,regular
554257805,name,Jor Bagh,regular
554257805,network,DMRC,regular
554257805,railway,station,regular
554257818,name,Patel Chowk,regular
554257818,network,DMRC,regular
554257818,railway,station,regular
554257820,name,Ramakrishna Ashram Marg,regular
554257820,network,DMRC,regular
554257820,railway,station,regular
554257824,name,Pragati Maidan,regular
554257824,network,DMRC,regular
554257824,railway,station,regular
554257827,name,Mandi House,regular
554257827,network,DMRC,regular
554257827,railway,station,regular
554257831,name,Indraprastha,regular
554257831,network,DMRC,regular
554257831,railway,station,regular
554257833,name,ONGC Shivaji Stadium,regular
554257833,network,DMRC,regular
554257833,railway,station,regular
554257839,name,Barakhambha Road,regular
554257839,network,DMRC,regular
554257839,railway,station,regular
554257841,name,New Delhi,regular
554257841,network,DMRC,regular
554257841,railway,station,regular
554257841,ref,NDLS,regular
554257842,name,Chawri Bazaar,regular
554257842,network,DMRC,regular
554257842,railway,station,regular
554257844,name,Yamuna Bank,regular
554257844,network,DMRC,regular
554257844,railway,station,regular
554257862,name,Chandni Chowk Metro Station,regular
554257862,network,DMRC,regular
554257862,operator,Delhi Metro,regular
554257862,railway,station,regular
560827592,highway,traffic_signals,regular
560832888,highway,traffic_signals,regular
561254915,name,Parliament Reception,regular
561254915,tourism,information,regular
561254916,amenity,library,regular
561254916,name,Parliament Library,regular
561254917,name,Parliament Museum,regular
561254917,tourism,museum,regular
561254917,wikipedia,en:Parliament Museum,regular
561299050,name,Connaught Place,regular
561299050,place,neighbourhood,regular
561300694,comment,delhi metro,regular
561300694,name,Civil Lines,regular
561300694,network,DMRC,regular
561300694,railway,station,regular
561306743,name,Safdarjung,regular
561306743,place,neighbourhood,regular
561316957,city,Delhi,addr
561316957,housename,Oddway International,addr
561316957,housenumber,5A / 7,addr
561316957,postcode,110002,addr
561316957,street,"5a , Ansari Road",addr
561316957,name,Oddway International,regular
561316957,phone,+91-9873336444,regular
561316957,place,"Pharma_exporter,_delhi",regular
561316957,products,"Geftinat , Veenat , erlonat , kamagra , cancer , HIV Aids",regular
561316957,source,Natco Pharma dealer n exporter,regular
561316957,website,http://www.oddwayinternational.com,regular
561316983,name,Tis Hazari,regular
561316983,network,DMRC,regular
561316983,railway,station,regular
561316983,wheelchair,yes,regular
562620239,name,Jawaharlal Nehru Stadium,regular
562620239,network,DMRC,regular
562620239,railway,station,regular
562620241,name,Jangpura,regular
562620241,network,DMRC,regular
562620241,railway,station,regular
562620806,name,Lajpat Nagar,regular
562620806,network,DMRC,regular
562620806,railway,station,regular
562620806,ref,LPNR,regular
562620810,name,Moolchand,regular
562620810,network,DMRC,regular
562620810,railway,station,regular
562622101,name,Jasola,regular
562622101,network,DMRC,regular
562622101,railway,station,regular
562622242,name,Sarita Vihar,regular
562622242,network,DMRC,regular
562622242,railway,station,regular
563097208,highway,traffic_signals,regular
563097220,highway,traffic_signals,regular
563126327,amenity,atm,regular
563126330,amenity,atm,regular
563126381,highway,traffic_signals,regular
563126414,highway,traffic_signals,regular
563126415,highway,traffic_signals,regular
563126416,highway,traffic_signals,regular
563659511,highway,crossing,regular
563659578,name,Chanakyapuri,regular
563659578,place,suburb,regular
563659664,name,Police Memorial,regular
563659664,tourism,attraction,regular
563661880,railway,buffer_stop,regular
563661896,highway,mini_roundabout,regular
563661900,highway,mini_roundabout,regular
566188831,historic,monument,regular
566188831,name,Jantar Mantar,regular
566188831,tourism,attraction,regular
566200829,amenity,Ksan Ghat,regular
568360001,housenumber,825,addr
568360001,postcode,110006,addr
568360001,street,Chandni Chowk,addr
568360001,amenity,veterinary,regular
568360001,name,Jain Bird Hospital,regular
587754665,amenity,school,regular
587754665,name,St Mary's School,regular
591430882,amenity,school,regular
591430882,name,Father Agnel School,regular
600644828,name,Madipur,regular
600644828,railway,station,regular
600644865,name,Shivaji Park,regular
600644865,network,DMRC,regular
600644865,railway,station,regular
600645512,name,Paschim Vihar East,regular
600645512,network,DMRC,regular
600645512,railway,station,regular
608435824,city,New Delhi,addr
608435824,country,IN,addr
608435824,housenumber,R-500,addr
608435824,postcode,110060,addr
608435824,street,Pamposh Road,addr
608435824,name,Master Guest House,regular
608435824,phone,+ 91 (11) 28741089,regular
608435824,smoking,outside,regular
608435824,source,local knowledge,regular
608435824,tourism,guest_house,regular
608435824,website,http://master-guesthouse.com/,regular
610886106,name,Subhash Nagar,regular
610886106,network,DMRC,regular
610886106,railway,station,regular
610889203,name,Paschim Vihar West,regular
610889203,network,DMRC,regular
610889203,railway,station,regular
611105438,street,Main Bazaar,addr
611105438,amenity,pub,regular
611105438,name,MyBar,regular
613342453,amenity,post_box,regular
613342453,postcode,110022,regular
616563684,amenity,atm,regular
616563687,highway,traffic_signals,regular
616563690,name,Naya Bazaar,regular
616563690,place,neighbourhood,regular
616563762,amenity,parking,regular
616563795,amenity,marketplace,regular
616563795,name,Lajpat Rai Market,regular
616575113,city,Delhi,addr
616575113,country,IN,addr
616575113,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575113,housenumber,848,addr
616575113,postcode,100006,addr
616575113,state,Delhi,addr
616575113,street,S1,addr
616575114,city,Delhi,addr
616575114,country,IN,addr
616575114,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575114,housenumber,823,addr
616575114,postcode,100006,addr
616575114,state,Delhi,addr
616575114,street,S1,addr
616575115,city,Delhi,addr
616575115,country,IN,addr
616575115,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575115,housenumber,822,addr
616575115,postcode,100006,addr
616575115,state,Delhi,addr
616575115,street,S1,addr
616575116,city,Delhi,addr
616575116,country,IN,addr
616575116,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575116,housenumber,771,addr
616575116,postcode,100006,addr
616575116,state,Delhi,addr
616575116,street,S1,addr
616575117,city,Delhi,addr
616575117,country,IN,addr
616575117,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575117,housenumber,770,addr
616575117,postcode,100006,addr
616575117,state,Delhi,addr
616575117,street,S1,addr
616575119,city,Delhi,addr
616575119,country,IN,addr
616575119,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575119,housenumber,711,addr
616575119,postcode,100006,addr
616575119,state,Delhi,addr
616575119,street,S1,addr
616575122,city,Delhi,addr
616575122,country,IN,addr
616575122,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575122,housenumber,710,addr
616575122,postcode,100006,addr
616575122,state,Delhi,addr
616575122,street,S1,addr
616575122,name,Solar Panels,regular
616575122,shop,electronics,regular
616575125,city,Delhi,addr
616575125,country,IN,addr
616575125,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575125,housenumber,798,addr
616575125,postcode,100006,addr
616575125,state,Delhi,addr
616575125,street,S1,addr
616575127,city,Delhi,addr
616575127,country,IN,addr
616575127,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575127,housenumber,797,addr
616575127,postcode,100006,addr
616575127,state,Delhi,addr
616575127,street,S1,addr
616575130,city,Delhi,addr
616575130,country,IN,addr
616575130,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575130,housenumber,740,addr
616575130,postcode,100006,addr
616575130,state,Delhi,addr
616575130,street,S1,addr
616575132,city,Delhi,addr
616575132,country,IN,addr
616575132,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575132,housenumber,739,addr
616575132,postcode,100006,addr
616575132,state,Delhi,addr
616575132,street,S1,addr
616575135,city,Delhi,addr
616575135,country,IN,addr
616575135,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616575135,housenumber,680,addr
616575135,postcode,100006,addr
616575135,state,Delhi,addr
616575135,street,S1,addr
616576975,city,Delhi,addr
616576975,country,IN,addr
616576975,full,"Lajpat Rai Market, Chandni Chowk, Delhi",addr
616576975,housenumber,653,addr
616576975,postcode,100006,addr
616576975,state,Delhi,addr
