id,key,value,type
292025465,highway,residential,regular
292025470,highway,residential,regular
292025545,highway,residential,regular
292025546,highway,residential,regular
292025547,highway,residential,regular
292025548,highway,residential,regular
292025663,highway,residential,regular
292025665,highway,residential,regular
292025667,highway,residential,regular
292025669,highway,residential,regular
292025670,highway,residential,regular
292025684,highway,residential,regular
292025685,highway,residential,regular
292025707,highway,residential,regular
292025708,highway,residential,regular
292025709,highway,residential,regular
292025753,highway,residential,regular
292025754,highway,residential,regular
292025840,highway,residential,regular
292025841,highway,residential,regular
292027010,highway,residential,regular
292027011,highway,residential,regular
292027012,highway,residential,regular
292027013,highway,residential,regular
292027014,highway,residential,regular
292027015,highway,residential,regular
292027016,highway,residential,regular
292027017,highway,residential,regular
292027018,highway,residential,regular
292027019,highway,residential,regular
292027020,highway,residential,regular
292027021,highway,residential,regular
292027022,highway,residential,regular
292027023,highway,residential,regular
292027024,highway,residential,regular
292027025,highway,residential,regular
292027059,highway,residential,regular
292027340,highway,residential,regular
292027341,highway,residential,regular
292027343,highway,residential,regular
292027344,highway,residential,regular
292027345,highway,residential,regular
292027390,highway,residential,regular
292027391,highway,residential,regular
292027392,highway,residential,regular
292027393,highway,residential,regular
292027394,highway,residential,regular
292031645,building,apartments,regular
292032073,building,apartments,regular
292171517,highway,tertiary,regular
292171517,name,Shyama Prasad Mukherji Marg,regular
292171517,oneway,yes,regular
292171517,tunnel,yes,regular
292171518,highway,tertiary,regular
292171518,name,Shyama Prasad Mukherji Marg,regular
292171518,oneway,yes,regular
292171518,tunnel,yes,regular
292171519,highway,tertiary,regular
292171519,name,Shyama Prasad Mukherji Marg,regular
292171519,oneway,yes,regular
292171520,highway,tertiary,regular
292171520,name,Shyama Prasad Mukherji Marg,regular
292171520,oneway,yes,regular
292171521,highway,primary_link,regular
292171521,oneway,yes,regular
292171522,highway,tertiary,regular
292171522,oneway,yes,regular
292171522,tunnel,yes,regular
292171523,highway,tertiary,regular
292171523,oneway,yes,regular
292171524,highway,tertiary,regular
292171524,oneway,yes,regular
292171525,highway,tertiary,regular
292171525,layer,-1,regular
292171525,oneway,yes,regular
292171525,tunnel,yes,regular
292171526,highway,tertiary,regular
292171526,oneway,yes,regular
292194565,alt_name,Jaipur House,regular
292194565,barrier,wall,regular
292194565,name,National Gallery of Modern Art,regular
292194565,wheelchair,yes,toilets
292194565,tourism,attraction,regular
292194565,wheelchair,yes,regular
292194566,highway,residential,regular
292194567,highway,service,regular
292194568,highway,service,regular
292194569,highway,service,regular
292194570,highway,service,regular
292194571,highway,service,regular
292194572,highway,residential,regular
292194573,highway,service,regular
292194574,highway,residential,regular
292194575,highway,residential,regular
292194576,highway,residential,regular
292194577,highway,residential,regular
292194578,barrier,wall,regular
292194578,landuse,military,regular
292194579,barrier,wall,regular
292194579,leisure,park,regular
292194582,barrier,wall,regular
292194582,leisure,park,regular
292194583,barrier,wall,regular
292194583,leisure,park,regular
292194584,barrier,wall,regular
292194584,leisure,park,regular
292194586,barrier,wall,regular
292194586,leisure,park,regular
292194587,barrier,wall,regular
292194587,leisure,park,regular
292194588,barrier,wall,regular
292194588,leisure,park,regular
292194589,barrier,wall,regular
292194589,leisure,park,regular
292194590,barrier,wall,regular
292194590,leisure,park,regular
292194591,barrier,wall,regular
292194591,leisure,park,regular
292194592,barrier,wall,regular
292194592,leisure,park,regular
292194593,barrier,wall,regular
292194593,leisure,park,regular
292194595,amenity,parking,regular
292194595,barrier,wall,regular
292202727,barrier,wall,regular
292202727,landuse,commercial,regular
292202727,name,Jamnagar House,regular
292202727,office,government,regular
292202728,barrier,wall,regular
292202728,landuse,military,regular
292202728,name,Jodhpur House,regular
292202729,housenumber,24,addr
292202729,street,Mansingh Road,addr
292202729,barrier,wall,regular
292202729,landuse,commercial,regular
292202729,name,Kota House,regular
292481957,leisure,pitch,regular
292481957,name,AIIMS Quadrangle,regular
292483462,area,yes,regular
292483462,name,"Central Lawn, AIIMS",regular
292622190,barrier,wall,regular
292622192,barrier,wall,regular
292622192,leisure,park,regular
292988259,barrier,wall,regular
292988259,leisure,park,regular
292988567,landuse,residential,regular
292988567,name,Police Colony,regular
292988568,landuse,residential,regular
292988568,name,Police Colony,regular
292988569,landuse,cemetery,regular
293031934,admin_level,10,regular
293031934,boundary,administrative,regular
293031934,history,Retrieved from v3,regular
293031937,admin_level,10,regular
293031937,boundary,administrative,regular
293031937,history,Retrieved from v3,regular
293031938,admin_level,10,regular
293031938,boundary,administrative,regular
293031938,history,Retrieved from v2,regular
293095721,highway,unclassified,regular
293095721,name,Gadodia Road,regular
293134963,barrier,wall,regular
293134963,landuse,industrial,regular
293134963,name,Hindustan Prefab Ltd,regular
293134963,website,www.hindprefab.org/,regular
293134964,highway,service,regular
293142338,interpolation,all,addr
293142339,interpolation,all,addr
293142340,interpolation,all,addr
293142341,interpolation,all,addr
293142342,interpolation,all,addr
293142343,interpolation,all,addr
293142344,interpolation,all,addr
293142345,interpolation,all,addr
293142346,interpolation,all,addr
293142347,interpolation,all,addr
293142348,interpolation,all,addr
293142349,interpolation,all,addr
293142350,interpolation,all,addr
293142351,interpolation,all,addr
293142352,interpolation,all,addr
293142353,interpolation,all,addr
293142354,interpolation,all,addr
293142355,interpolation,all,addr
293142356,interpolation,all,addr
293142357,interpolation,all,addr
293153141,highway,living_street,regular
293153143,highway,living_street,regular
293153145,highway,living_street,regular
293153156,highway,living_street,regular
293153158,highway,living_street,regular
293153159,highway,living_street,regular
293153161,highway,living_street,regular
293153163,highway,living_street,regular
293153169,barrier,wall,regular
293153169,landuse,cemetery,regular
293158430,highway,residential,regular
293158430,name,Gandhi Gali,regular
293158433,amenity,police,regular
293158433,barrier,wall,regular
293165213,highway,steps,regular
293165214,highway,steps,regular
293181406,housenumber,17-B,addr
293181406,barrier,wall,regular
293181406,name,Indian Adult Education Association,regular
293181406,website,www.iaea-india.org/,regular
293181407,housenumber,4-A,addr
293181407,barrier,wall,regular
293181407,landuse,commercial,regular
293181407,name,Institute of Town Planners,regular
293181407,website,http://itpi.org.in/content/default.aspx,regular
293181411,barrier,wall,regular
293181411,landuse,commercial,regular
293181414,housenumber,11,addr
293181414,barrier,wall,regular
293181414,landuse,commercial,regular
293185433,highway,residential,regular
293242117,highway,residential,regular
293242117,oneway,yes,regular
293375754,housenumber,16,addr
293375754,barrier,wall,regular
293375754,landuse,commercial,regular
293375755,housenumber,13,addr
293375755,barrier,wall,regular
293375755,landuse,commercial,regular
293375756,housenumber,14-15,addr
293375756,barrier,wall,regular
293375756,landuse,commercial,regular
293375757,housenumber,10,addr
293375757,barrier,wall,regular
293375757,landuse,commercial,regular
293375758,housenumber,9,addr
293375758,barrier,wall,regular
293375758,landuse,commercial,regular
293375759,housenumber,8,addr
293375759,barrier,wall,regular
293375759,landuse,commercial,regular
293395737,amenity,library,regular
293395737,barrier,wall,regular
293395737,landuse,commercial,regular
293395737,name,Dayal Singh Library,regular
293395738,housename,ICAI Bhawan,addr
293395738,housenumber,3,addr
293395738,barrier,wall,regular
293395738,landuse,commercial,regular
293395738,name,The Institute of Chartered Accountants of India,regular
293395740,housename,Engineers Bhawan,addr
293395740,housenumber,2,addr
293395740,barrier,wall,regular
293395740,landuse,commercial,regular
293395740,name,The Institution of Engineers (India),regular
293395741,housenumber,5,addr
293395741,barrier,wall,regular
293395741,landuse,commercial,regular
293395742,housenumber,12,addr
293395742,barrier,wall,regular
293395742,landuse,commercial,regular
293395744,housenumber,4,addr
293395744,barrier,wall,regular
293395744,landuse,commercial,regular
293395745,housenumber,6-7,addr
293395745,barrier,wall,regular
293395745,landuse,commercial,regular
293395746,housenumber,1,addr
293395746,barrier,wall,regular
293395746,landuse,commercial,regular
293395747,amenity,police,regular
293395747,barrier,wall,regular
293395748,barrier,wall,regular
293395748,landuse,commercial,regular
293395748,name,Delhi Administration Secratariate,regular
293395749,barrier,wall,regular
293401741,highway,service,regular
293401742,highway,residential,regular
293401743,highway,service,regular
293401744,highway,service,regular
293401745,highway,residential,regular
293420636,highway,service,regular
293420636,name,Bazar Gulian,regular
293420638,highway,service,regular
293420638,name,Chhe Ghara,regular
293420639,highway,service,regular
293420639,name,Chipwara Khurd,regular
293420640,highway,service,regular
293420640,name,Gali Darzi Wali,regular
293420641,highway,service,regular
293420641,name,Gali Pipal Wali,regular
293420642,highway,service,regular
293420642,name,Gali Sangtarshan,regular
293420643,highway,service,regular
293420643,name,Kucha Julla,regular
293420644,highway,service,regular
293420644,name,Saat Ghara,regular
293420645,highway,service,regular
293420645,name,Wakilpura,regular
293420646,highway,service,regular
293420647,highway,service,regular
293420648,highway,service,regular
293420649,highway,service,regular
293420650,highway,service,regular
293420651,highway,service,regular
293420652,highway,service,regular
293420653,highway,service,regular
293420654,highway,service,regular
293420655,highway,service,regular
293420656,highway,service,regular
293429094,highway,tertiary,regular
293429094,name,Ajmal Khan Road,regular
293429095,highway,unclassified,regular
293429095,name,East Park Road,regular
293429096,highway,residential,regular
293429096,name,Mandir Marg,regular
293429097,highway,unclassified,regular
293429097,name,Sat Bhirawan Marg,regular
293429098,highway,unclassified,regular
293429098,name,Sri Krishna Dass Marg,regular
293505683,barrier,wall,regular
293506773,landuse,residential,regular
293506773,name,Jhabbu Lal Colony,regular
293523176,amenity,school,regular
293523176,barrier,wall,regular
293523176,name,Chowgule Public School,regular
293523176,website,http://www.chowgulepublicschool.com/,regular
293523178,barrier,wall,regular
293523178,landuse,commercial,regular
293523178,name,Delhi Jal Board,regular
293523179,housenumber,D-1,addr
293523179,amenity,school,regular
293523179,barrier,wall,regular
293523181,housenumber,D-2,addr
293523181,amenity,school,regular
293523181,barrier,wall,regular
293523183,housenumber,D-3,addr
293523183,amenity,school,regular
293523183,barrier,wall,regular
293523184,housenumber,D-4,addr
293523184,amenity,school,regular
293523184,barrier,wall,regular
293523186,housenumber,D-5,addr
293523186,amenity,school,regular
293523186,barrier,wall,regular
293523187,housenumber,D-6,addr
293523187,amenity,school,regular
293523187,barrier,wall,regular
293523189,housenumber,D-7,addr
293523189,amenity,school,regular
293523189,barrier,wall,regular
293523191,highway,residential,regular
293523192,highway,residential,regular
293523193,amenity,school,regular
293523193,barrier,wall,regular
293523873,amenity,school,regular
293523873,barrier,wall,regular
293523873,name,Nutan Marathi HS School,regular
293526549,amenity,school,regular
293526549,barrier,wall,regular
293526549,name,DAV School,regular
293526550,amenity,school,regular
293526550,barrier,wall,regular
293526550,name,Ramjas School,regular
293526551,amenity,police,regular
293526551,barrier,wall,regular
293530130,highway,secondary,regular
293530130,name,Bahadur Shah Zafar Marg,regular
293530130,oneway,yes,regular
293530131,highway,primary_link,regular
293530131,name,Vikas Marg,regular
293530131,oneway,yes,regular
293530132,highway,secondary,regular
293530132,oneway,yes,regular
293530134,highway,secondary,regular
293530134,name,Bahadur Shah Zafar Marg,regular
293530134,oneway,yes,regular
293531614,highway,tertiary,regular
293531614,name,Idgah Road,regular
293531615,highway,tertiary,regular
293531615,name,Sardar Thana Marg,regular
293531615,old_name,Mondewalan Road,regular
293531858,highway,tertiary,regular
293531858,name,Jawaharlal Nehru Marg,regular
293531858,oneway,yes,regular
293534628,landuse,residential,regular
293534630,landuse,residential,regular
293534632,landuse,residential,regular
293534634,landuse,residential,regular
293539577,barrier,wall,regular
293539580,admin_level,10,regular
293539580,boundary,administrative,regular
293539582,highway,residential,regular
293539583,admin_level,10,regular
293539583,boundary,administrative,regular
293539585,barrier,wall,regular
293568213,highway,residential,regular
293568213,name,Gali Abdul Razak,regular
293568214,highway,residential,regular
293568214,name,Gali Cinema Wali,regular
293568215,highway,service,regular
293568215,name,Gali Gul Khan,regular
293568216,highway,service,regular
293568216,name,Gali Munshi Ram,regular
293568217,highway,service,regular
293568217,name,Gali Piao Wali,regular
293568218,name,Gali Shahanshah Wali,regular
293568219,highway,service,regular
293568219,name,Katra Nanak Chand,regular
293570346,amenity,place_of_worship,regular
293570346,barrier,wall,regular
293570346,religion,jain,regular
293570347,admin_level,10,regular
293570347,boundary,administrative,regular
293570348,admin_level,10,regular
293570348,boundary,administrative,regular
293570349,admin_level,10,regular
293570349,boundary,administrative,regular
293936952,landuse,railway,regular
293936952,name,New Delhi Railway Station,regular
294042636,barrier,wall,regular
294042636,landuse,industrial,regular
294042636,man_made,wastewater_plant,regular
294042640,admin_level,10,regular
294042640,boundary,administrative,regular
294042652,amenity,school,regular
294042652,barrier,wall,regular
294042655,admin_level,10,regular
294042655,boundary,administrative,regular
294119225,amenity,hospital,regular
294119225,barrier,wall,regular
294119225,name,Jiwan Hospital,regular
294119226,landuse,commercial,regular
294119235,amenity,police,regular
294119235,barrier,wall,regular
294119237,amenity,school,regular
294119237,barrier,wall,regular
294119238,barrier,wall,regular
294119564,amenity,place_of_worship,regular
294119564,name,Bala Sahib Gurudwara,regular
294119564,religion,sikh,regular
294119565,amenity,place_of_worship,regular
294119565,name,Dargah,regular
294119565,religion,muslim,regular
294167073,admin_level,10,regular
294167073,boundary,administrative,regular
294167073,history,Retrieved from v2,regular
294217966,highway,residential,regular
294217966,name,Battery Lane,regular
294235756,amenity,police,regular
294235756,barrier,wall,regular
294237326,admin_level,9,regular
294237326,boundary,administrative,regular
294237326,source,Bing,regular
294237330,admin_level,9,regular
294237330,boundary,administrative,regular
294237330,source,Bing,regular
294288715,highway,residential,regular
294288716,highway,residential,regular
294288717,highway,unclassified,regular
294288718,highway,residential,regular
294288719,highway,residential,regular
294288720,highway,unclassified,regular
294288722,admin_level,8,regular
294288722,boundary,administrative,regular
294288722,source,Bing,regular
294291599,amenity,place_of_worship,regular
294291599,name,Jhandewalan Temple,regular
294291599,religion,hindu,regular
294301235,amenity,school,regular
294301235,barrier,wall,regular
294301235,name,Delhi Public School,regular
294313571,landuse,residential,regular
294313571,name,Pocket - B,regular
294322512,admin_level,9,regular
294322512,boundary,administrative,regular
294322512,source,Bing,regular
294322513,admin_level,9,regular
294322513,boundary,administrative,regular
294322513,source,Bing,regular
294324665,barrier,wall,regular
294324666,barrier,wall,regular
294324667,admin_level,10,regular
294324667,boundary,administrative,regular
294522137,amenity,hospital,regular
294522137,barrier,wall,regular
294522137,name,Girdhari Lal Hospital,regular
294522177,name,Rail Yatri Niwas,regular
294522177,tourism,hotel,regular
294524899,city,New Delhi,addr
294524899,postcode,110022,addr
294524899,amenity,school,regular
294524899,barrier,wall,regular
294524899,name,Delhi Public School,regular
294524903,amenity,school,regular
294524903,barrier,wall,regular
294524907,amenity,police,regular
294524907,barrier,wall,regular
294526271,amenity,place_of_worship,regular
294526271,barrier,wall,regular
294526271,name,Kali Bari,regular
294526271,religion,hindu,regular
294526273,amenity,place_of_worship,regular
294526273,barrier,wall,regular
294526273,name,Swaminathan Temple,regular
294526273,religion,hindu,regular
294547165,locality,Arab Ki Sarai,addr
294547165,amenity,college,regular
294547165,barrier,wall,regular
294547165,name,ITI,regular
294547166,landuse,cemetery,regular
294547167,amenity,school,regular
294547167,barrier,wall,regular
294552880,admin_level,9,regular
294552880,boundary,administrative,regular
295323609,amenity,place_of_worship,regular
295323609,building,yes,regular
295323610,highway,steps,regular
295323610,source,gps,regular
295323611,area,yes,regular
295323611,highway,pedestrian,regular
295323612,highway,footway,regular
295323841,highway,residential,regular
295323841,source,gps,regular
295323842,highway,footway,regular
295323842,source,gps,regular
295323843,highway,residential,regular
295323843,source,gps,regular
295323844,highway,footway,regular
295323844,source,gps,regular
295323846,highway,residential,regular
295323846,source,gps,regular
295324004,highway,residential,regular
295324005,highway,residential,regular
295324112,highway,living_street,regular
295324113,highway,living_street,regular
295324113,source,gps,regular
295324159,highway,service,regular
295324159,source,gps,regular
295324160,highway,service,regular
295324160,source,gps,regular
295378946,highway,residential,regular
295378946,source,gps,regular
295636695,highway,unclassified,regular
295656776,building,yes,regular
295656776,source,bing,regular
295656777,building,yes,regular
295656777,source,bing,regular
295808332,city,New Delhi,addr
295808332,housenumber,17,addr
295808332,postcode,110001,addr
295808332,street,Kasturba Gandhi Marg,addr
295808332,amenity,library,regular
295808332,building,yes,regular
295808332,name,British Council Division,regular
295812067,leisure,stadium,regular
295812067,name,R K Khanna Tennis Stadium,regular
295812067,sport,tennis,regular
295814678,area,yes,regular
295816372,amenity,school,regular
295817999,city,New Delhi,addr
295817999,street,Africa Avenue Marg,addr
295817999,amenity,kindergarten,regular
295817999,name,Saksham Pre School,regular
295818753,leisure,swimming_pool,regular
295818858,leisure,park,regular
295818858,name,MCD Park,regular
296222968,leisure,park,regular
296222968,name,Ashoka Park,regular
296222968,source,Bing,regular
296222973,cables,6,regular
296222973,power,line,regular
296222973,voltage,220000,regular
296222975,power,substation,regular
296222976,cables,6,regular
296222976,power,line,regular
296222976,voltage,220000,regular
296334755,area,yes,regular
296334755,highway,residential,regular
296334757,highway,service,regular
296334759,highway,service,regular
296334759,layer,-1,regular
296334759,maxspeed,30,regular
296334759,tunnel,yes,regular
296540867,construction,trunk,regular
296540867,highway,construction,regular
296660247,highway,tertiary,regular
296660249,highway,unclassified,regular
296660251,highway,tertiary,regular
296660253,highway,tertiary,regular
296963057,highway,secondary,regular
296963057,name,Prithviraj Road,regular
296963057,oneway,yes,regular
296963058,highway,secondary,regular
296963058,name,Prithviraj Road,regular
296963058,oneway,yes,regular
296963059,highway,secondary,regular
296963059,name,Prithviraj Road,regular
296963059,oneway,yes,regular
296963061,highway,secondary_link,regular
296963061,oneway,yes,regular
297086687,highway,primary,regular
297086687,int_ref,AH1,regular
297086687,name,Mahatma Gandhi Marg,regular
297086687,oneway,yes,regular
297517380,bridge,yes,regular
297517380,highway,residential,regular
297517380,layer,1,regular
297517381,highway,residential,regular
299065072,highway,residential,regular
299065074,highway,residential,regular
299065076,highway,residential,regular
300626290,highway,living_street,regular
300626290,source,bing,regular
302530831,highway,secondary,regular
302530831,name,Vikas Marg,regular
302530831,oneway,yes,regular
302531236,leisure,park,regular
302531236,name,Bhonga Park,regular
302531237,leisure,park,regular
302531245,leisure,park,regular
302531257,leisure,park,regular
302531257,name,Ramleela Ground,regular
302531395,amenity,school,regular
302531395,name,School,regular
302531398,leisure,park,regular
302531539,leisure,park,regular
302531540,leisure,common,regular
302531540,name,Community Center,regular
302531609,amenity,school,regular
302531609,name,Primary School,regular
302531610,amenity,school,regular
302531610,building,yes,regular
302531610,name,Central Public School,regular
302531611,amenity,place_of_worship,regular
302531611,building,yes,regular
302531611,name,Pracheen Shiv Mandir,regular
302531611,religion,hindu,regular
302531754,building,school,regular
302531754,name,School,regular
302531755,amenity,place_of_worship,regular
302531755,building,yes,regular
302531755,name,Durga Mandir,regular
302531755,religion,hindu,regular
302531756,leisure,park,regular
302531756,name,Tikona Park,regular
302531813,amenity,school,regular
302531813,name,"GBSSS, No. 1",regular
302532016,building,yes,regular
302532016,name,Education Office Zone 2,regular
302532267,amenity,school,regular
302532267,name,"GBSSS, No. 2",regular
302532282,leisure,park,regular
302532282,name,Madhuban Park,regular
302532430,leisure,park,regular
302532430,name,D Park,regular
302532480,amenity,place_of_worship,regular
302532480,building,yes,regular
302532480,name,Kali Mandir,regular
302532480,religion,hindu,regular
302532595,highway,path,regular
302532595,oneway,no,regular
302533023,leisure,park,regular
302533033,amenity,place_of_worship,regular
302533033,building,yes,regular
302533033,name,Pracheen Durga Mandir,regular
302533033,religion,hindu,regular
302533252,amenity,place_of_worship,regular
302533252,building,yes,regular
302533252,name,Sheetla Mata Mandir,regular
302533252,religion,hindu,regular
302533487,amenity,place_of_worship,regular
302533487,building,yes,regular
302533487,name,Mandir,regular
302533487,religion,hindu,regular
302533488,leisure,park,regular
302533488,name,Bhonga Park,regular
302533611,amenity,place_of_worship,regular
302533611,building,yes,regular
302533611,name,Jain Mandir,regular
302533611,religion,hindu,regular
302534200,amenity,place_of_worship,regular
302534200,building,yes,regular
302534200,name,Baba Balak Nath Mandir,regular
302534200,religion,hindu,regular
302534538,name,V3S Mall,regular
302534538,shop,mall,regular
302534553,amenity,school,regular
302534553,name,Universal Public School,regular
302534627,leisure,park,regular
302534627,name,Lalita Park,regular
302534790,amenity,school,regular
302534790,name,"GBSSS, Geeta Colony, 13-Block",regular
302534886,leisure,common,regular
302534886,name,"Khel Gaon, Common Welth Game Area",regular
303302370,building,yes,regular
304039333,highway,footway,regular
304039333,surface,paved,regular
304061704,highway,residential,regular
304061706,highway,residential,regular
304786698,city,New Delhi,addr
304786698,housenumber,1/8B Asaf Ali Road,addr
304786698,postcode,110002,addr
304786698,street,Asaf Ali Road,addr
304786698,area,yes,regular
304786698,name,Jindal Trust building,regular
304786698,source,Rishi Jindal,regular
309159543,highway,tertiary,regular
309159543,name,Satya Marg,regular
309159543,oneway,yes,regular
309159544,highway,residential,regular
309159545,highway,secondary,regular
309159545,name,Shanti Path,regular
309159545,oneway,yes,regular
309159546,highway,tertiary,regular
309159546,name,Satya Marg,regular
309159546,oneway,yes,regular
309159548,highway,secondary,regular
309159548,name,Shanti Path,regular
309159548,oneway,yes,regular
309159549,highway,residential,regular
309159550,highway,residential,regular
309159551,highway,tertiary,regular
309159551,name,Satya Marg,regular
309159551,oneway,yes,regular
309159552,highway,secondary,regular
309159552,junction,roundabout,regular
309159552,oneway,yes,regular
309159553,highway,tertiary,regular
309159553,name,Satya Marg,regular
309159555,highway,secondary,regular
309159555,name,Shanti Path,regular
309159555,oneway,yes,regular
309159556,city,"Chanakyapuri, New Delhi",addr
309159556,housenumber,No. 6/50G,addr
309159556,postcode,110021,addr
309159556,street,Shanti Path,addr
309159556,amenity,embassy,regular
309159556,building,yes,regular
309159556,country,DE,regular
309159556,name,Embassy of Germany,regular
309159556,de,Botschaft der Bundesrepublik Deutschland,name
309159556,website,http://www.india.diplo.de/Vertretung/indien/en/Startseite.html,regular
309159557,highway,secondary,regular
309159557,name,Shanti Path,regular
309159557,oneway,yes,regular
309159558,highway,tertiary,regular
309159558,name,Satya Marg,regular
309159559,highway,tertiary,regular
309159559,name,Satya Marg,regular
309159559,oneway,yes,regular
309159561,highway,service,regular
309159562,highway,residential,regular
310623017,highway,residential,regular
310623017,surface,asphalt,regular
311524765,bridge,yes,regular
311524765,highway,pedestrian,regular
311524765,layer,1,regular
311524765,source,bing,regular
311524766,highway,pedestrian,regular
311524767,bridge,yes,regular
311524767,electrified,contact_line,regular
311524767,frequency,50,regular
311524767,gauge,1676,regular
311524767,layer,1,regular
311524767,railway,rail,regular
311524767,source,bing,regular
311524767,voltage,25000,regular
311524768,bridge,yes,regular
311524768,electrified,contact_line,regular
311524768,frequency,50,regular
311524768,gauge,1676,regular
311524768,layer,1,regular
311524768,passenger_lines,2,regular
311524768,railway,rail,regular
311524768,source,bing,regular
311524768,tracks,2,regular
311524768,usage,main,regular
311524768,voltage,25000,regular
311524769,bridge,yes,regular
311524769,electrified,contact_line,regular
311524769,frequency,50,regular
311524769,gauge,1676,regular
311524769,layer,1,regular
311524769,railway,rail,regular
311524769,source,bing,regular
311524769,voltage,25000,regular
311524770,electrified,contact_line,regular
311524770,frequency,50,regular
311524770,gauge,1676,regular
311524770,passenger_lines,2,regular
311524770,railway,rail,regular
311524770,tracks,2,regular
311524770,usage,main,regular
311524770,voltage,25000,regular
311524771,electrified,contact_line,regular
311524771,frequency,50,regular
311524771,gauge,1676,regular
311524771,railway,rail,regular
311524771,voltage,25000,regular
311524772,electrified,contact_line,regular
311524772,frequency,50,regular
311524772,gauge,1676,regular
311524772,railway,rail,regular
311524772,voltage,25000,regular
311742565,highway,tertiary,regular
311742565,name,South End Road,regular
311783751,highway,unclassified,regular
311783751,name,Prithviraj Lane,regular
311783752,highway,residential,regular
311784300,highway,tertiary,regular
311784300,name,traffic circle,regular
311784300,oneway,yes,regular
311784826,highway,residential,regular
311784826,name,Khan Market,regular
311784826,oneway,yes,regular
311784827,highway,service,regular
311784827,oneway,yes,regular
311784827,service,driveway,regular
311784827,surface,asphalt,regular
311785389,highway,service,regular
311785389,oneway,yes,regular
311994764,highway,service,regular
311994764,service,driveway,regular
311994764,source,survey,regular
311994765,highway,residential,regular
311994766,highway,residential,regular
311994767,highway,residential,regular
312031896,highway,secondary,regular
312031896,name,Lala Lajpat Rai Path,regular
312031897,fixme,need survey - local knowledge,regular
312031897,highway,secondary,regular
312031897,layer,-1,regular
312031897,name,Lala Lajpat Rai Path,regular
312031897,note,assumed from bing,regular
312031897,tunnel,yes,regular
312031898,bridge,yes,regular
312031898,highway,primary,regular
312031898,lanes,2,regular
312031898,layer,1,regular
312031898,maxspeed,40,regular
312031898,name,Mahatma Gandhi Marg,regular
312031898,oneway,yes,regular
312031899,highway,primary,regular
312031899,lanes,2,regular
312031899,maxspeed,40,regular
312031899,name,Mahatma Gandhi Marg,regular
312031899,oneway,yes,regular
312031900,bridge,yes,regular
312031900,highway,primary,regular
312031900,lanes,2,regular
312031900,layer,1,regular
312031900,maxspeed,40,regular
312031900,name,Mahatma Gandhi Marg,regular
312031900,oneway,yes,regular
312031901,highway,primary,regular
312031901,lanes,2,regular
312031901,maxspeed,40,regular
312031901,name,Mahatma Gandhi Marg,regular
312031901,oneway,yes,regular
312031902,highway,residential,regular
312031903,highway,tertiary,regular
312031906,bridge,yes,regular
312031906,highway,residential,regular
312031906,layer,1,regular
312031906,source,bing,regular
312031909,highway,residential,regular
312031910,highway,residential,regular
312031911,highway,residential,regular
312031912,fixme,need survey - local knowledge,regular
312031912,highway,secondary,regular
312031912,note,assued from bing,regular
312031913,highway,service,regular
312031913,layer,-1,regular
312031913,maxspeed,30,regular
312031913,tunnel,yes,regular
312031914,electrified,contact_line,regular
312031914,frequency,50,regular
312031914,gauge,1676,regular
312031914,passenger_lines,4,regular
312031914,railway,rail,regular
312031914,voltage,25000,regular
312031915,electrified,contact_line,regular
312031915,frequency,50,regular
312031915,gauge,1676,regular
312031915,passenger_lines,4,regular
312031915,railway,rail,regular
312031915,voltage,25000,regular
312031916,electrified,contact_line,regular
312031916,frequency,50,regular
312031916,gauge,1676,regular
312031916,passenger_lines,2,regular
312031916,railway,rail,regular
312031916,voltage,25000,regular
312031917,electrified,contact_line,regular
312031917,frequency,50,regular
312031917,gauge,1676,regular
312031917,passenger_lines,4,regular
312031917,railway,rail,regular
312031917,voltage,25000,regular
312031918,electrified,contact_line,regular
312031918,frequency,50,regular
312031918,gauge,1676,regular
312031918,passenger_lines,4,regular
312031918,railway,rail,regular
312031918,usage,main,regular
312031918,voltage,25000,regular
312031920,history,Retrieved from v2,regular
312031920,layer,-1,regular
312031920,tunnel,yes,regular
312031920,waterway,drain,regular
312031921,history,Retrieved from v2,regular
312031921,waterway,drain,regular
312340488,admin_level,10,regular
312340488,boundary,administrative,regular
313088987,highway,service,regular
313088987,oneway,yes,regular
313099350,city,New Delhi,addr
313099350,housenumber,18,addr
313099350,postcode,110003,addr
313099350,street,Amrita Shergil Marg,addr
313099350,building,yes,regular
313099350,levels,2,building
313099350,name,Goa Sadan,regular
313239550,admin_level,10,regular
313239550,boundary,administrative,regular
313241733,highway,residential,regular
313241733,name,Maharani Bagh Block B,regular
313241734,highway,residential,regular
313241734,name,Maharani Bagh Block H,regular
313241735,highway,residential,regular
313241735,name,Maharani Bagh Southern Avenue,regular
313241736,highway,residential,regular
313241736,name,Maharani Bagh Block I,regular
313241738,highway,residential,regular
313241738,name,Maharani Bagh Block G,regular
313241739,city,New Delhi,addr
313241739,postcode,110065,addr
313241739,building,apartments,regular
313241739,name,CSIR Apartments,regular
313242033,boundary,administrative,regular
313527500,city,Delhi,addr
313527500,housenumber,"J/03, 68C",addr
313527500,postcode,110031v,addr
313527500,street,"Anarwali Masjid, Block J, New Delhi.",addr
313527500,building,yes,regular
313527500,name,OMEX PHOTOGRAPHY,regular
313527500,phone,+91 98104 30229,regular
314519498,city,Delhi,addr
314519498,housenumber,Gali no 4,addr
314519498,postcode,110092,addr
